,State,Year,Quater,District,RegisteredUser
4006,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362540,842
4007,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396220,372
4008,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362570,149
4009,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396230,87039
4010,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396210,41395
4011,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396215,22996
4012,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396235,18290
4013,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362520,3618
4014,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362571,1908
4015,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362540,1044
4016,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396220,463
4017,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362570,176
4018,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396230,145541
4019,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396210,68594
4020,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396215,39109
4021,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396235,31891
4022,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362520,5447
4023,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362571,3079
4024,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362540,1750
4025,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396220,808
4026,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362570,274
4027,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396230,119858
4028,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396210,56796
4029,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396215,32569
4030,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396235,26145
4031,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362520,4635
4032,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362571,2541
4033,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362540,1398
4034,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396220,651
4035,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362570,221
4036,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396230,107112
4037,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396210,50829
4038,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396215,28959
4039,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396235,23143
4040,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362520,4269
4041,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362571,2223
4042,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362540,1217
4043,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396220,541
4044,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362570,203
4045,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396230,131460
4046,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396210,61967
4047,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396215,35428
4048,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396235,28723
4049,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362520,5010
4050,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362571,2821
4051,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362540,1581
4052,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396220,713
4053,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362570,243
4054,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,269152
4055,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,124984
4056,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,72836
4057,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,58973
4058,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,9700
4059,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,5612
4060,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,3177
4061,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,1447
4062,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362570,483
4063,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,258320
4064,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,120136
4065,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,69913
4066,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,56631
4067,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,9335
4068,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,5384
4069,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,3057
4070,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,1383
4071,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362570,458
4072,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396230,280334
4073,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396210,130050
4074,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396215,75883
4075,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396235,61512
4076,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362520,10090
4077,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362571,5845
4078,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362540,3309
4079,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396220,1504
4080,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362570,508
4081,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396230,58055
4082,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396210,27039
4083,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396215,14722
4084,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396235,11778
4085,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362520,2456
4086,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362571,1336
4087,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362540,686
4088,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396220,308
4089,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362570,131
4090,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396230,36053
4091,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396210,16275
4092,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396215,8687
4093,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396235,7032
4094,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362520,1728
4095,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362571,930
4096,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362540,463
4097,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396220,182
4098,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362570,108
4099,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396230,26888
4100,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396210,12153
4101,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396215,6390
4102,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396235,5140
4103,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362520,1330
4104,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362571,767
4105,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362540,365
4106,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396220,134
4107,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362570,91
4108,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396230,46381
4109,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396210,20999
4110,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396215,11408
4111,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396235,9245
4112,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362520,2056
4113,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362571,1076
4114,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362540,573
4115,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396220,244
4116,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362570,125
4117,uttarakhand,2022,4,248001,342610
4118,uttarakhand,2022,4,263139,211843
4119,uttarakhand,2022,4,263153,211157
4120,uttarakhand,2022,4,247667,156058
4121,uttarakhand,2022,4,249403,154116
4122,uttarakhand,2022,4,244713,135226
4123,uttarakhand,2022,4,248007,110486
4124,uttarakhand,2022,4,248008,80606
4125,uttarakhand,2022,4,263148,78674
4126,uttarakhand,2022,4,249404,74067
4127,uttarakhand,2022,2,248001,311271
4128,uttarakhand,2022,2,263139,191979
4129,uttarakhand,2022,2,263153,190185
4130,uttarakhand,2022,2,247667,141465
4131,uttarakhand,2022,2,249403,138582
4132,uttarakhand,2022,2,244713,122158
4133,uttarakhand,2022,2,248007,100406
4134,uttarakhand,2022,2,248008,73141
4135,uttarakhand,2022,2,263148,70945
4136,uttarakhand,2022,2,249404,67040
4137,uttarakhand,2022,1,248001,295984
4138,uttarakhand,2022,1,263139,182129
4139,uttarakhand,2022,1,263153,180198
4140,uttarakhand,2022,1,247667,134342
4141,uttarakhand,2022,1,249403,131244
4142,uttarakhand,2022,1,244713,115663
4143,uttarakhand,2022,1,248007,95374
4144,uttarakhand,2022,1,248008,69484
4145,uttarakhand,2022,1,263148,67108
4146,uttarakhand,2022,1,249404,63631
4147,uttarakhand,2022,3,248001,326983
4148,uttarakhand,2022,3,263139,202029
4149,uttarakhand,2022,3,263153,200811
4150,uttarakhand,2022,3,247667,148897
4151,uttarakhand,2022,3,249403,146342
4152,uttarakhand,2022,3,244713,128905
4153,uttarakhand,2022,3,248007,105620
4154,uttarakhand,2022,3,248008,76924
4155,uttarakhand,2022,3,263148,74888
4156,uttarakhand,2022,3,249404,70628
4157,uttarakhand,2021,4,248001,280017
4158,uttarakhand,2021,4,263139,171962
4159,uttarakhand,2021,4,263153,169748
4160,uttarakhand,2021,4,247667,126841
4161,uttarakhand,2021,4,249403,123554
4162,uttarakhand,2021,4,244713,108918
4163,uttarakhand,2021,4,248007,90039
4164,uttarakhand,2021,4,248008,65592
4165,uttarakhand,2021,4,263148,63051
4166,uttarakhand,2021,4,249404,60069
4167,uttarakhand,2021,2,248001,245790
4168,uttarakhand,2021,2,263139,150398
4169,uttarakhand,2021,2,263153,147765
4170,uttarakhand,2021,2,247667,110702
4171,uttarakhand,2021,2,249403,107534
4172,uttarakhand,2021,2,244713,94503
4173,uttarakhand,2021,2,248007,78753
4174,uttarakhand,2021,2,248008,57409
4175,uttarakhand,2021,2,263148,54567
4176,uttarakhand,2021,2,249404,52383
4177,uttarakhand,2021,1,248001,230378
4178,uttarakhand,2021,1,263139,140799
4179,uttarakhand,2021,1,263153,137954
4180,uttarakhand,2021,1,247667,103466
4181,uttarakhand,2021,1,249403,100400
4182,uttarakhand,2021,1,244713,88182
4183,uttarakhand,2021,1,248007,73657
4184,uttarakhand,2021,1,248008,53647
4185,uttarakhand,2021,1,263148,50886
4186,uttarakhand,2021,1,249404,48958
4187,uttarakhand,2021,3,248001,262855
4188,uttarakhand,2021,3,263139,161187
4189,uttarakhand,2021,3,263153,158724
4190,uttarakhand,2021,3,247667,118780
4191,uttarakhand,2021,3,249403,115541
4192,uttarakhand,2021,3,244713,101673
4193,uttarakhand,2021,3,248007,84416
4194,uttarakhand,2021,3,248008,61521
4195,uttarakhand,2021,3,263148,58848
4196,uttarakhand,2021,3,249404,56219
4197,uttarakhand,2019,4,248001,152499
4198,uttarakhand,2019,4,263153,92876
4199,uttarakhand,2019,4,263139,90316
4200,uttarakhand,2019,4,249403,67433
4201,uttarakhand,2019,4,247667,66153
4202,uttarakhand,2019,4,244713,55168
4203,uttarakhand,2019,4,248007,48633
4204,uttarakhand,2019,4,248008,33613
4205,uttarakhand,2019,4,263148,32479
4206,uttarakhand,2019,4,249404,31967
4207,uttarakhand,2019,2,248001,122387
4208,uttarakhand,2019,2,263153,78422
4209,uttarakhand,2019,2,263139,73468
4210,uttarakhand,2019,2,249403,56572
4211,uttarakhand,2019,2,247667,53454
4212,uttarakhand,2019,2,244713,45275
4213,uttarakhand,2019,2,248007,38386
4214,uttarakhand,2019,2,263148,27145
4215,uttarakhand,2019,2,248008,26991
4216,uttarakhand,2019,2,249404,26234
4217,uttarakhand,2019,1,248001,105135
4218,uttarakhand,2019,1,263153,70441
4219,uttarakhand,2019,1,263139,63864
4220,uttarakhand,2019,1,249403,50869
4221,uttarakhand,2019,1,247667,46574
4222,uttarakhand,2019,1,244713,40130
4223,uttarakhand,2019,1,248007,33290
4224,uttarakhand,2019,1,263148,24314
4225,uttarakhand,2019,1,248008,23314
4226,uttarakhand,2019,1,249404,23175
4227,uttarakhand,2019,3,248001,138990
4228,uttarakhand,2019,3,263153,85399
4229,uttarakhand,2019,3,263139,82326
4230,uttarakhand,2019,3,249403,62076
4231,uttarakhand,2019,3,247667,60160
4232,uttarakhand,2019,3,244713,50354
4233,uttarakhand,2019,3,248007,43943
4234,uttarakhand,2019,3,248008,30492
4235,uttarakhand,2019,3,263148,29770
4236,uttarakhand,2019,3,249404,29233
4237,uttarakhand,2020,4,248001,214162
4238,uttarakhand,2020,4,263139,130684
4239,uttarakhand,2020,4,263153,127869
4240,uttarakhand,2020,4,247667,95688
4241,uttarakhand,2020,4,249403,93197
4242,uttarakhand,2020,4,244713,81687
4243,uttarakhand,2020,4,248007,68280
4244,uttarakhand,2020,4,248008,49821
4245,uttarakhand,2020,4,263148,46923
4246,uttarakhand,2020,4,249404,45495
4247,uttarakhand,2020,2,248001,180405
4248,uttarakhand,2020,2,263153,108650
4249,uttarakhand,2020,2,263139,108459
4250,uttarakhand,2020,2,247667,80123
4251,uttarakhand,2020,2,249403,79076
4252,uttarakhand,2020,2,244713,67771
4253,uttarakhand,2020,2,248007,57631
4254,uttarakhand,2020,2,248008,40946
4255,uttarakhand,2020,2,263148,39290
4256,uttarakhand,2020,2,249404,38205
4257,uttarakhand,2020,1,248001,167128
4258,uttarakhand,2020,1,263153,101035
4259,uttarakhand,2020,1,263139,99310
4260,uttarakhand,2020,1,249403,73299
4261,uttarakhand,2020,1,247667,73268
4262,uttarakhand,2020,1,244713,61242
4263,uttarakhand,2020,1,248007,53342
4264,uttarakhand,2020,1,248008,37215
4265,uttarakhand,2020,1,263148,35816
4266,uttarakhand,2020,1,249404,35047
4267,uttarakhand,2020,3,248001,196414
4268,uttarakhand,2020,3,263139,119265
4269,uttarakhand,2020,3,263153,117596
4270,uttarakhand,2020,3,247667,87577
4271,uttarakhand,2020,3,249403,85731
4272,uttarakhand,2020,3,244713,74529
4273,uttarakhand,2020,3,248007,62484
4274,uttarakhand,2020,3,248008,45231
4275,uttarakhand,2020,3,263148,42926
4276,uttarakhand,2020,3,249404,41745
4277,uttarakhand,2023,2,248001,370003
4278,uttarakhand,2023,2,263153,229961
4279,uttarakhand,2023,2,263139,229504
4280,uttarakhand,2023,2,247667,168884
4281,uttarakhand,2023,2,249403,168035
4282,uttarakhand,2023,2,244713,147122
4283,uttarakhand,2023,2,248007,119534
4284,uttarakhand,2023,2,248008,87242
4285,uttarakhand,2023,2,263148,85744
4286,uttarakhand,2023,2,249404,80316
4287,uttarakhand,2023,1,248001,357372
4288,uttarakhand,2023,1,263139,221113
4289,uttarakhand,2023,1,263153,221090
4290,uttarakhand,2023,1,247667,162931
4291,uttarakhand,2023,1,249403,161570
4292,uttarakhand,2023,1,244713,141433
4293,uttarakhand,2023,1,248007,115242
4294,uttarakhand,2023,1,248008,84131
4295,uttarakhand,2023,1,263148,82295
4296,uttarakhand,2023,1,249404,77375
4297,uttarakhand,2023,3,248001,383460
4298,uttarakhand,2023,3,263153,239018
4299,uttarakhand,2023,3,263139,238409
4300,uttarakhand,2023,3,247667,175317
4301,uttarakhand,2023,3,249403,174571
4302,uttarakhand,2023,3,244713,152927
4303,uttarakhand,2023,3,248007,124120
4304,uttarakhand,2023,3,248008,90571
4305,uttarakhand,2023,3,263148,89331
4306,uttarakhand,2023,3,249404,83422
4307,uttarakhand,2018,4,248001,88106
4308,uttarakhand,2018,4,263153,58968
4309,uttarakhand,2018,4,263139,53288
4310,uttarakhand,2018,4,249403,42546
4311,uttarakhand,2018,4,247667,39066
4312,uttarakhand,2018,4,244713,34073
4313,uttarakhand,2018,4,248007,27725
4314,uttarakhand,2018,4,263148,20135
4315,uttarakhand,2018,4,249404,19425
4316,uttarakhand,2018,4,248008,19187
4317,uttarakhand,2018,2,248001,57987
4318,uttarakhand,2018,2,263153,39375
4319,uttarakhand,2018,2,263139,35979
4320,uttarakhand,2018,2,249403,28237
4321,uttarakhand,2018,2,247667,25914
4322,uttarakhand,2018,2,244713,21915
4323,uttarakhand,2018,2,248007,18155
4324,uttarakhand,2018,2,263148,13571
4325,uttarakhand,2018,2,249404,12565
4326,uttarakhand,2018,2,248008,12507
4327,uttarakhand,2018,1,248001,43810
4328,uttarakhand,2018,1,263153,29988
4329,uttarakhand,2018,1,263139,27575
4330,uttarakhand,2018,1,249403,21416
4331,uttarakhand,2018,1,247667,19733
4332,uttarakhand,2018,1,244713,16234
4333,uttarakhand,2018,1,248007,13798
4334,uttarakhand,2018,1,263148,10414
4335,uttarakhand,2018,1,249404,9525
4336,uttarakhand,2018,1,248008,9462
4337,uttarakhand,2018,3,248001,71108
4338,uttarakhand,2018,3,263153,47954
4339,uttarakhand,2018,3,263139,43573
4340,uttarakhand,2018,3,249403,34499
4341,uttarakhand,2018,3,247667,31596
4342,uttarakhand,2018,3,244713,27418
4343,uttarakhand,2018,3,248007,22459
4344,uttarakhand,2018,3,263148,16571
4345,uttarakhand,2018,3,249404,15762
4346,uttarakhand,2018,3,248008,15440
4347,odisha,2022,4,751002,138929
4348,odisha,2022,4,751024,129787
4349,odisha,2022,4,751006,122327
4350,odisha,2022,4,753001,116189
4351,odisha,2022,4,760001,114159
4352,odisha,2022,4,756001,105514
4353,odisha,2022,4,751012,105097
4354,odisha,2022,4,751003,99818
4355,odisha,2022,4,752001,99796
4356,odisha,2022,4,751019,98050
4357,odisha,2022,2,751002,125902
4358,odisha,2022,2,751024,117692
4359,odisha,2022,2,751006,110806
4360,odisha,2022,2,753001,105041
4361,odisha,2022,2,760001,103200
4362,odisha,2022,2,751012,95281
4363,odisha,2022,2,756001,95184
4364,odisha,2022,2,751003,90465
4365,odisha,2022,2,752001,90234
4366,odisha,2022,2,751019,88799
4367,odisha,2022,1,751002,119601
4368,odisha,2022,1,751024,111933
4369,odisha,2022,1,751006,105312
4370,odisha,2022,1,753001,99711
4371,odisha,2022,1,760001,98015
4372,odisha,2022,1,751012,90516
4373,odisha,2022,1,756001,90352
4374,odisha,2022,1,751003,85966
4375,odisha,2022,1,752001,85664
4376,odisha,2022,1,751019,84327
4377,odisha,2022,3,751002,132413
4378,odisha,2022,3,751024,123769
4379,odisha,2022,3,751006,116476
4380,odisha,2022,3,753001,110631
4381,odisha,2022,3,760001,108625
4382,odisha,2022,3,756001,100305
4383,odisha,2022,3,751012,100176
4384,odisha,2022,3,751003,95083
4385,odisha,2022,3,752001,94975
4386,odisha,2022,3,751019,93433
4387,odisha,2021,4,751002,113032
4388,odisha,2021,4,751024,105857
4389,odisha,2021,4,751006,99613
4390,odisha,2021,4,753001,94137
4391,odisha,2021,4,760001,92651
4392,odisha,2021,4,751012,85593
4393,odisha,2021,4,756001,85311
4394,odisha,2021,4,751003,81290
4395,odisha,2021,4,752001,80864
4396,odisha,2021,4,751019,79669
4397,odisha,2021,2,751002,99150
4398,odisha,2021,2,751024,93000
4399,odisha,2021,2,751006,87528
4400,odisha,2021,2,753001,82375
4401,odisha,2021,2,760001,81360
4402,odisha,2021,2,751012,75248
4403,odisha,2021,2,756001,74777
4404,odisha,2021,2,751003,71314
4405,odisha,2021,2,752001,70847
4406,odisha,2021,2,751019,69825
4407,odisha,2021,1,751002,92941
4408,odisha,2021,1,751024,87271
4409,odisha,2021,1,751006,82195
4410,odisha,2021,1,753001,77095
4411,odisha,2021,1,760001,76245
4412,odisha,2021,1,751012,70547
4413,odisha,2021,1,756001,70160
4414,odisha,2021,1,751003,66879
4415,odisha,2021,1,752001,66244
4416,odisha,2021,1,751019,65393
4417,odisha,2021,3,751002,106076
4418,odisha,2021,3,751024,99369
4419,odisha,2021,3,751006,93529
4420,odisha,2021,3,753001,88199
4421,odisha,2021,3,760001,86980
4422,odisha,2021,3,751012,80366
4423,odisha,2021,3,756001,80060
4424,odisha,2021,3,751003,76274
4425,odisha,2021,3,752001,75916
4426,odisha,2021,3,751019,74760
4427,odisha,2019,4,751002,65273
4428,odisha,2019,4,751024,64962
4429,odisha,2019,4,751006,60335
4430,odisha,2019,4,760001,54397
4431,odisha,2019,4,751012,53435
4432,odisha,2019,4,756001,52618
4433,odisha,2019,4,753001,52023
4434,odisha,2019,4,751003,48967
4435,odisha,2019,4,751019,46593
4436,odisha,2019,4,752001,44147
4437,odisha,2019,2,751024,53902
4438,odisha,2019,2,751002,52563
4439,odisha,2019,2,751006,48544
4440,odisha,2019,2,751012,45757
4441,odisha,2019,2,760001,44521
4442,odisha,2019,2,756001,43951
4443,odisha,2019,2,753001,41108
4444,odisha,2019,2,751003,40810
4445,odisha,2019,2,751019,38191
4446,odisha,2019,2,751007,36395
4447,odisha,2019,1,751024,48946
4448,odisha,2019,1,751002,46998
4449,odisha,2019,1,751006,42410
4450,odisha,2019,1,751012,42254
4451,odisha,2019,1,756001,40355
4452,odisha,2019,1,760001,40210
4453,odisha,2019,1,751003,37236
4454,odisha,2019,1,753001,36288
4455,odisha,2019,1,751019,34425
4456,odisha,2019,1,751007,33240
4457,odisha,2019,3,751024,59402
4458,odisha,2019,3,751002,58757
4459,odisha,2019,3,751006,54910
4460,odisha,2019,3,751012,49576
4461,odisha,2019,3,760001,49413
4462,odisha,2019,3,756001,47705
4463,odisha,2019,3,753001,46630
4464,odisha,2019,3,751003,44895
4465,odisha,2019,3,751019,42361
4466,odisha,2019,3,751007,39900
4467,odisha,2020,4,751002,86879
4468,odisha,2020,4,751024,81692
4469,odisha,2020,4,751006,76968
4470,odisha,2020,4,753001,71912
4471,odisha,2020,4,760001,71216
4472,odisha,2020,4,751012,66220
4473,odisha,2020,4,756001,65695
4474,odisha,2020,4,751003,62543
4475,odisha,2020,4,752001,61596
4476,odisha,2020,4,751019,61109
4477,odisha,2020,2,751002,74717
4478,odisha,2020,2,751024,72471
4479,odisha,2020,2,751006,68053
4480,odisha,2020,2,760001,61814
4481,odisha,2020,2,753001,61214
4482,odisha,2020,2,751012,58940
4483,odisha,2020,2,756001,58410
4484,odisha,2020,2,751003,54791
4485,odisha,2020,2,751019,52960
4486,odisha,2020,2,752001,51897
4487,odisha,2020,1,751002,69941
4488,odisha,2020,1,751024,68963
4489,odisha,2020,1,751006,64369
4490,odisha,2020,1,760001,58342
4491,odisha,2020,1,753001,56586
4492,odisha,2020,1,751012,56216
4493,odisha,2020,1,756001,55534
4494,odisha,2020,1,751003,51901
4495,odisha,2020,1,751019,49836
4496,odisha,2020,1,752001,47907
4497,odisha,2020,3,751002,80656
4498,odisha,2020,3,751024,76546
4499,odisha,2020,3,751006,72267
4500,odisha,2020,3,753001,66361
4501,odisha,2020,3,760001,66144
4502,odisha,2020,3,751012,62197
4503,odisha,2020,3,756001,61760
4504,odisha,2020,3,751003,58414
4505,odisha,2020,3,752001,56690
4506,odisha,2020,3,751019,56655
4507,odisha,2023,2,751002,150534
4508,odisha,2023,2,751024,140397
4509,odisha,2023,2,751006,132381
4510,odisha,2023,2,753001,126222
4511,odisha,2023,2,760001,123846
4512,odisha,2023,2,756001,114649
4513,odisha,2023,2,751012,113854
4514,odisha,2023,2,752001,108183
4515,odisha,2023,2,751003,108112
4516,odisha,2023,2,751019,106326
4517,odisha,2023,1,751002,145133
4518,odisha,2023,1,751024,135558
4519,odisha,2023,1,751006,127849
4520,odisha,2023,1,753001,121625
4521,odisha,2023,1,760001,119421
4522,odisha,2023,1,756001,110390
4523,odisha,2023,1,751012,109853
4524,odisha,2023,1,751003,104317
4525,odisha,2023,1,752001,104254
4526,odisha,2023,1,751019,102493
4527,odisha,2023,3,751002,156377
4528,odisha,2023,3,751024,145759
4529,odisha,2023,3,751006,137343
4530,odisha,2023,3,753001,131139
4531,odisha,2023,3,760001,128693
4532,odisha,2023,3,756001,119168
4533,odisha,2023,3,751012,118260
4534,odisha,2023,3,752001,112434
4535,odisha,2023,3,751003,112354
4536,odisha,2023,3,751019,110506
4537,odisha,2018,4,751024,41412
4538,odisha,2018,4,751002,38919
4539,odisha,2018,4,751012,36501
4540,odisha,2018,4,756001,35417
4541,odisha,2018,4,751006,35365
4542,odisha,2018,4,760001,34895
4543,odisha,2018,4,751003,31663
4544,odisha,2018,4,753001,29776
4545,odisha,2018,4,751019,28694
4546,odisha,2018,4,751007,28305
4547,odisha,2018,2,751024,27037
4548,odisha,2018,2,751002,25379
4549,odisha,2018,2,751012,24805
4550,odisha,2018,2,760001,23382
4551,odisha,2018,2,751006,23371
4552,odisha,2018,2,756001,23237
4553,odisha,2018,2,751003,21019
4554,odisha,2018,2,751019,19055
4555,odisha,2018,2,753001,18920
4556,odisha,2018,2,751007,18456
4557,odisha,2018,1,751024,20624
4558,odisha,2018,1,751012,19414
4559,odisha,2018,1,751002,19137
4560,odisha,2018,1,760001,18195
4561,odisha,2018,1,751006,17601
4562,odisha,2018,1,756001,17451
4563,odisha,2018,1,751003,16391
4564,odisha,2018,1,751019,14672
4565,odisha,2018,1,751013,14292
4566,odisha,2018,1,751007,14267
4567,odisha,2018,3,751024,32884
4568,odisha,2018,3,751002,31103
4569,odisha,2018,3,751012,29858
4570,odisha,2018,3,756001,29096
4571,odisha,2018,3,760001,28489
4572,odisha,2018,3,751006,28340
4573,odisha,2018,3,751003,25477
4574,odisha,2018,3,753001,23504
4575,odisha,2018,3,751019,23269
4576,odisha,2018,3,751007,22631
4577,punjab,2022,4,143001,438058
4578,punjab,2022,4,141008,247825
4579,punjab,2022,4,141001,149085
4580,punjab,2022,4,140603,139073
4581,punjab,2022,4,147001,138928
4582,punjab,2022,4,141003,133998
4583,punjab,2022,4,140301,133738
4584,punjab,2022,4,145001,116518
4585,punjab,2022,4,141007,113238
4586,punjab,2022,4,144001,104885
4587,punjab,2022,2,143001,397926
4588,punjab,2022,2,141008,223136
4589,punjab,2022,2,141001,135133
4590,punjab,2022,2,147001,126600
4591,punjab,2022,2,140603,126324
4592,punjab,2022,2,140301,121762
4593,punjab,2022,2,141003,120731
4594,punjab,2022,2,145001,105746
4595,punjab,2022,2,141007,101491
4596,punjab,2022,2,144001,95113
4597,punjab,2022,1,143001,378399
4598,punjab,2022,1,141008,211333
4599,punjab,2022,1,141001,128376
4600,punjab,2022,1,147001,120433
4601,punjab,2022,1,140603,120123
4602,punjab,2022,1,140301,115842
4603,punjab,2022,1,141003,114354
4604,punjab,2022,1,145001,100381
4605,punjab,2022,1,141007,95916
4606,punjab,2022,1,144001,90415
4607,punjab,2022,3,143001,418302
4608,punjab,2022,3,141008,235576
4609,punjab,2022,3,141001,142144
4610,punjab,2022,3,147001,132932
4611,punjab,2022,3,140603,132797
4612,punjab,2022,3,140301,127787
4613,punjab,2022,3,141003,127410
4614,punjab,2022,3,145001,111293
4615,punjab,2022,3,141007,107341
4616,punjab,2022,3,144001,100011
4617,punjab,2021,4,143001,357742
4618,punjab,2021,4,141008,198843
4619,punjab,2021,4,141001,121266
4620,punjab,2021,4,147001,113889
4621,punjab,2021,4,140603,113615
